id,region,datecollected,youth,youngadult,middleaged,senior,incomeLevel
319292,Oakville,2020-01-06,0.11,0.24,0.04,0.61,37259
719838,Hamilton,2022-08-09,0.1,0.06,0.2,0.64,111715
500939,Hamilton,2022-05-09,0.29,0.24,0.11,0.36,113630
588368,London,2020-04-15,0.21,0.14,0.51,0.14,48933
518825,Brampton,2020-12-07,0.36,0.17,0.07,0.4,53649
807130,Kitchener,2022-08-13,0.25,0.36,0.06,0.33,51605
170901,Guelph,2020-12-29,0.29,0.3,0.32,0.09,37837
510907,Mississauga,2021-05-01,0.03,0.1,0.43,0.44,39728
851835,Waterloo,2020-06-17,0.07,0.23,0.46,0.24,99697
579533,Kitchener,2021-05-11,0.06,0.16,0.16,0.62,117959
353543,Kitchener,2020-10-28,0.09,0.24,0.45,0.22,68369
692451,Mississauga,2022-08-19,0.34,0.05,0.09,0.52,71729
519102,Stratford,2021-03-03,0.02,0.02,0.27,0.69,55351
488023,Stratford,2022-02-24,0.24,0.32,0.05,0.39,77180
679356,Brampton,2020-03-21,0.38,0.15,0.12,0.35,92764
524968,Mississauga,2020-01-03,0.04,0.01,0.2,0.75,45472
226574,Waterloo,2021-01-03,0.02,0.14,0.52,0.32,85347
504425,Stratford,2020-11-26,0.31,0.08,0.04,0.57,51621
388929,Stratford,2020-01-19,0.29,0.22,0.32,0.17,108400
56807,Waterloo,2022-05-10,0.08,0.03,0.58,0.31,40278
346729,Stratford,2020-05-17,0.03,0.36,0.27,0.34,65886
260555,Mississauga,2021-03-03,0,0.34,0.15,0.51,108202
226129,Kitchener,2020-09-20,0.31,0.03,0.57,0.09,74741
970384,Mississauga,2020-12-20,0.2,0.12,0.35,0.33,63608
123066,Toronto,2020-10-10,0.23,0.19,0.39,0.19,30540
248664,Oakville,2020-06-23,0.22,0.21,0.09,0.48,81893
327301,Guelph,2021-06-09,0.31,0.37,0.16,0.16,89704
702115,Waterloo,2020-06-29,0.09,0.37,0.1,0.44,64743
334173,Oakville,2020-03-15,0.3,0.16,0.53,0.01,95270
130634,Hamilton,2020-05-09,0.05,0.06,0.41,0.48,80570
806648,Brampton,2020-04-23,0.19,0.12,0.41,0.28,88706
523500,Mississauga,2022-02-01,0.28,0.38,0.14,0.2,77117
912002,Kitchener,2021-05-02,0.27,0.37,0.2,0.16,54381
758692,Guelph,2021-09-27,0.12,0.07,0.37,0.44,56467
503733,Hamilton,2022-04-09,0.31,0.29,0.15,0.25,77773
571376,Hamilton,2020-06-08,0.32,0.18,0.15,0.35,76348
999709,Kitchener,2021-09-24,0.06,0.05,0.34,0.55,37693
62696,Mississauga,2021-06-23,0.19,0.12,0.44,0.25,49978
355846,Mississauga,2020-03-28,0.26,0.06,0.09,0.59,59002
416123,Hamilton,2022-02-25,0.3,0.11,0.31,0.28,51814
549027,Oakville,2020-11-10,0.02,0.27,0.39,0.32,60584
562665,Waterloo,2020-06-04,0.15,0.33,0.02,0.5,119080
676974,Toronto,2022-04-01,0.16,0.08,0.38,0.38,75823
994081,Oakville,2022-06-17,0.08,0.05,0.14,0.73,114232
385837,Guelph,2021-02-10,0.35,0.24,0.22,0.19,111392
312226,Mississauga,2020-08-03,0.16,0,0.3,0.54,76671
668424,Stratford,2021-10-06,0.07,0.15,0.04,0.74,51176
841650,Toronto,2022-06-18,0.31,0.13,0.11,0.45,83138
67798,Guelph,2022-05-12,0.1,0.19,0.19,0.52,85102
734291,Brampton,2022-09-27,0.24,0.2,0.29,0.27,35084
48740,Brampton,2020-04-17,0.33,0.35,0.12,0.2,86130
43776,Stratford,2022-04-17,0.31,0.25,0.35,0.09,34887
810758,Stratford,2020-04-28,0.1,0.02,0.01,0.87,95619
508303,Hamilton,2021-01-01,0.33,0.35,0.21,0.11,33429
642432,Hamilton,2020-07-26,0.07,0.06,0.16,0.71,55310
323438,Toronto,2020-06-29,0.26,0.23,0.07,0.44,75197
635001,Oakville,2021-05-17,0.32,0.23,0.43,0.02,113503
979053,Toronto,2020-12-31,0.14,0.1,0.23,0.53,112568
285294,Kitchener,2022-04-10,0.07,0.07,0.48,0.38,101402
698045,Guelph,2021-10-26,0.35,0.04,0.45,0.16,80837
395695,Waterloo,2021-12-07,0.06,0.07,0.58,0.29,63016
304935,Toronto,2021-09-30,0.38,0.29,0.3,0.03,43133
280957,Waterloo,2020-02-29,0.03,0.33,0.24,0.4,71381
201016,Waterloo,2021-05-31,0.38,0.13,0.15,0.34,110192
982677,Waterloo,2022-06-07,0.26,0.3,0,0.44,43516
440738,Waterloo,2022-09-08,0.31,0.01,0.11,0.57,110554
102343,Mississauga,2020-01-22,0.22,0.17,0.34,0.27,114665
566874,Waterloo,2021-11-24,0.07,0.17,0.18,0.58,116233
492280,Mississauga,2020-09-18,0.35,0.23,0.14,0.28,112428
498361,Guelph,2021-10-07,0.39,0.03,0.11,0.47,108085
6753,Oakville,2022-01-06,0.11,0.4,0.36,0.13,90764
721244,Waterloo,2022-05-06,0.29,0.05,0.27,0.39,58980
75935,Mississauga,2022-03-08,0.08,0.32,0.34,0.26,101160
437080,Mississauga,2021-11-04,0.05,0.07,0.55,0.33,68092
91182,Brampton,2021-12-09,0.32,0.27,0.28,0.13,68526
373126,Oakville,2021-07-17,0.04,0.19,0.52,0.25,34099
190282,Mississauga,2021-05-07,0.15,0.21,0.52,0.12,100397
788565,Guelph,2020-01-14,0.21,0.37,0.39,0.03,41103
636490,Hamilton,2022-03-11,0.4,0.17,0.05,0.38,83023
192455,Hamilton,2020-03-09,0.07,0.39,0.19,0.35,55301
937650,Hamilton,2021-05-26,0.11,0.03,0.25,0.61,49568
260808,Oakville,2020-04-14,0.34,0.11,0.34,0.21,97958
214027,Waterloo,2021-03-24,0.33,0.16,0.23,0.28,60540
756031,Mississauga,2022-03-03,0.24,0.16,0.37,0.23,63931
123328,London,2020-06-17,0.25,0.28,0.22,0.25,70079
652260,Hamilton,2020-12-19,0.12,0.12,0.2,0.56,107067
996667,Waterloo,2022-08-18,0.34,0.1,0.21,0.35,94391
198695,Oakville,2022-03-31,0.22,0.2,0.55,0.03,86938
409865,Waterloo,2021-01-27,0.03,0.36,0.53,0.08,110193
230271,Kitchener,2020-06-02,0.34,0.22,0.24,0.2,104661
196107,Hamilton,2022-08-02,0.11,0.14,0.25,0.5,41686
270160,Oakville,2020-03-24,0.02,0.33,0.25,0.4,91200
899987,Hamilton,2020-12-16,0.26,0.39,0.31,0.04,56621
378039,Hamilton,2021-04-04,0.19,0.32,0.03,0.46,56047
294320,Stratford,2021-02-22,0.04,0.34,0.34,0.28,49590
686221,Oakville,2021-10-05,0.01,0.17,0.38,0.44,96927
321640,London,2022-09-17,0.25,0.28,0.44,0.03,38977
843044,Brampton,2022-04-10,0.21,0.03,0.39,0.37,71517
757221,London,2022-01-04,0.03,0.08,0.48,0.41,69021
629940,Waterloo,2021-05-20,0.09,0.09,0.58,0.24,33894
370077,Stratford,2022-02-01,0.3,0.04,0.4,0.26,98369
171558,Waterloo,2020-04-05,0.29,0.19,0.04,0.48,79201
685636,Oakville,2022-04-13,0.06,0.16,0.17,0.61,51598
459626,London,2021-05-19,0.22,0.16,0.17,0.45,30836
843844,London,2022-01-28,0.23,0.04,0.48,0.25,62425
787365,Waterloo,2020-08-01,0.24,0.36,0.18,0.22,49882
459829,Guelph,2020-11-20,0.22,0.04,0.41,0.33,50165
291724,Brampton,2020-05-25,0.22,0.33,0.31,0.14,59639
439898,Mississauga,2020-09-25,0.11,0.2,0.26,0.43,39413
97636,London,2022-07-01,0.07,0.2,0.59,0.14,46011
632419,Toronto,2020-03-03,0.23,0.09,0.55,0.13,119314
492563,Toronto,2020-11-12,0.31,0.35,0.25,0.09,113719
714208,Toronto,2022-03-15,0.01,0.37,0.14,0.48,101230
176931,London,2021-04-16,0.4,0.04,0.42,0.14,85362
766054,Stratford,2020-08-11,0.15,0.05,0.48,0.32,118438
136774,Hamilton,2021-05-25,0.23,0.2,0.03,0.54,73950
341931,Mississauga,2020-01-07,0.03,0.38,0.27,0.32,43461
684146,Oakville,2021-11-19,0.34,0.02,0.51,0.13,53829
838212,Oakville,2020-11-14,0.08,0.03,0.56,0.33,55078
853141,Toronto,2021-12-17,0.38,0.27,0.35,0,50752
982985,Kitchener,2021-12-08,0,0.1,0.21,0.69,33174
413731,Mississauga,2021-04-03,0.26,0.06,0.34,0.34,115357
405785,Waterloo,2020-06-18,0.05,0.23,0.32,0.4,92917
244576,Guelph,2022-06-07,0.21,0.25,0.5,0.04,106069
103652,Toronto,2022-09-09,0.17,0.12,0.32,0.39,85391
647692,Mississauga,2020-11-19,0.28,0.04,0.52,0.16,37445
204300,Mississauga,2020-02-20,0.31,0.06,0.08,0.55,43843
562815,Toronto,2021-03-05,0.25,0.23,0,0.52,84456
694999,London,2021-10-03,0.01,0.1,0.2,0.69,107661
202752,Mississauga,2022-06-17,0.19,0.22,0.14,0.45,103825
855791,Stratford,2021-08-06,0.21,0.11,0.09,0.59,117424
778135,Hamilton,2020-02-13,0.31,0.18,0.3,0.21,64034
484231,Mississauga,2020-10-14,0.04,0.3,0.43,0.23,38770
297122,Mississauga,2022-09-11,0.03,0.1,0.27,0.6,72505
886611,Guelph,2020-10-07,0.34,0.15,0.06,0.45,92061
121099,London,2021-02-06,0.19,0.24,0.28,0.29,72516
592548,Toronto,2021-04-26,0.06,0.19,0.26,0.49,81332
437806,Guelph,2021-07-14,0.13,0.03,0.49,0.35,55945
5493,Mississauga,2022-08-29,0.05,0.31,0.36,0.28,84871
902418,Mississauga,2020-12-14,0.29,0.14,0.16,0.41,77156
291434,Toronto,2020-09-21,0.29,0.4,0.25,0.06,86460
654953,Waterloo,2021-07-29,0.12,0.12,0.49,0.27,85452
88500,Mississauga,2020-02-06,0.03,0.22,0.18,0.57,33631
690312,London,2022-02-04,0.25,0.05,0.13,0.57,66665
999098,Stratford,2021-06-12,0.03,0.07,0.17,0.73,116520
816533,Oakville,2021-10-25,0.35,0.04,0.58,0.03,48213
517728,Kitchener,2022-07-21,0.34,0.27,0.09,0.3,95693
648526,Stratford,2020-10-22,0.39,0.16,0.26,0.19,106302
280041,Oakville,2022-04-09,0.29,0.11,0.3,0.3,39060
70726,Oakville,2020-02-09,0.1,0.27,0.12,0.51,73471
885262,Stratford,2021-09-25,0.17,0.24,0.18,0.41,57933
404411,Oakville,2020-12-09,0.34,0.37,0.22,0.07,116543
308840,Waterloo,2020-04-27,0.06,0.07,0.42,0.45,45575
19337,London,2020-01-25,0.14,0.26,0.13,0.47,93158
799944,London,2021-11-05,0.2,0.12,0.18,0.5,33814
163165,Mississauga,2020-07-31,0.12,0.15,0.31,0.42,40572
711489,Hamilton,2021-12-20,0.17,0.26,0.04,0.53,75139
543772,Oakville,2021-11-12,0.29,0.33,0.27,0.11,46743
32744,Oakville,2021-05-22,0.09,0.21,0.53,0.17,76226
465305,Kitchener,2021-06-19,0.09,0.37,0.15,0.39,109704
618575,Stratford,2020-05-16,0.18,0.01,0.37,0.44,32739
353179,Oakville,2022-04-25,0.38,0.2,0.28,0.14,116951
121211,Waterloo,2021-08-26,0.11,0.05,0.48,0.36,56217
127757,Waterloo,2020-09-01,0.32,0.29,0.13,0.26,49601
501722,London,2022-06-22,0.24,0.26,0.44,0.06,114610
183978,Hamilton,2022-05-10,0.18,0.25,0.17,0.4,72261
975542,Brampton,2020-11-27,0.24,0.12,0.28,0.36,47999
225830,Mississauga,2020-01-24,0.14,0.25,0.37,0.24,102920
822367,Kitchener,2021-02-27,0.19,0,0.29,0.52,58127
887907,Kitchener,2022-03-16,0.31,0.28,0.24,0.17,86356
201593,Hamilton,2020-04-01,0.38,0.38,0.22,0.02,60520
177147,Kitchener,2021-10-16,0.03,0.25,0.57,0.15,50653
535972,Brampton,2022-07-30,0.25,0.34,0.14,0.27,34310
588671,Hamilton,2020-08-07,0.35,0.17,0.47,0.01,115957
202278,Hamilton,2021-02-25,0.19,0.13,0.09,0.59,96110
767456,Toronto,2021-03-04,0.03,0.13,0.45,0.39,45464
454341,Guelph,2020-11-07,0.16,0.31,0.36,0.17,78541
973451,Kitchener,2022-04-03,0.32,0.36,0.05,0.27,79639
475900,Kitchener,2020-08-21,0.31,0.22,0.26,0.21,41951
461045,Stratford,2020-11-30,0.14,0.33,0.08,0.45,46657
751533,Toronto,2020-04-29,0.22,0.26,0.46,0.06,49723
49092,Toronto,2021-07-10,0.4,0.05,0.39,0.16,66646
267402,Stratford,2021-01-02,0.34,0.16,0.39,0.11,76798
662080,Brampton,2021-03-14,0.31,0.32,0.16,0.21,39566
390407,Toronto,2021-09-29,0.37,0.32,0.02,0.29,96238
850900,Guelph,2021-01-13,0.06,0,0.49,0.45,53962
287229,Stratford,2021-10-10,0.27,0.3,0.01,0.42,44477
291212,Kitchener,2021-12-03,0.26,0.26,0.4,0.08,52121
392193,Waterloo,2020-06-11,0.1,0.1,0.18,0.62,93743
946763,Oakville,2022-09-13,0.23,0.3,0.2,0.27,43278
7693,Brampton,2021-05-28,0.06,0.13,0.52,0.29,92947
688729,Kitchener,2021-04-04,0.23,0.05,0.36,0.36,60267
709758,Waterloo,2021-05-28,0.09,0.09,0.03,0.79,55288
463001,Stratford,2020-02-01,0.36,0.39,0.18,0.07,82923
752872,Hamilton,2020-05-01,0.31,0.33,0.15,0.21,103423
129761,Hamilton,2021-06-23,0.12,0.39,0.24,0.25,93724
733290,Toronto,2022-03-05,0.3,0.28,0.2,0.22,51333
706563,London,2021-12-15,0.11,0.07,0.26,0.56,96989
585067,Stratford,2021-06-26,0.06,0.09,0.22,0.63,59371
287433,Guelph,2022-03-06,0.31,0.28,0.24,0.17,62038
752093,Kitchener,2020-03-19,0.39,0.15,0.25,0.21,65442
854871,Stratford,2020-07-09,0.34,0.21,0.08,0.37,104316
358337,Kitchener,2020-10-23,0.17,0.04,0.45,0.34,71147
375740,Guelph,2022-05-01,0.37,0.33,0.26,0.04,37890
448418,Guelph,2020-06-18,0.01,0.34,0.18,0.47,50047
227666,Oakville,2021-02-23,0.25,0.19,0.23,0.33,95334
532177,Oakville,2020-04-06,0.08,0.33,0.53,0.06,63587
599059,Oakville,2021-05-08,0.08,0.23,0.48,0.21,73771
218789,Waterloo,2020-10-04,0.04,0.34,0.28,0.34,32271
452610,Brampton,2021-03-03,0.07,0.11,0.49,0.33,70138
912851,London,2021-08-14,0.23,0.02,0.35,0.4,45955
667110,Stratford,2021-06-20,0.11,0.35,0.37,0.17,80244
950303,Oakville,2020-07-23,0.3,0.39,0.31,0,41659
460633,Stratford,2022-01-11,0.37,0.37,0.03,0.23,47892
685537,Toronto,2022-07-24,0.19,0.32,0.36,0.13,30641
989741,Brampton,2020-11-26,0.07,0.05,0.06,0.82,83542
578314,Mississauga,2020-11-16,0.14,0.22,0.01,0.63,51657
885245,Oakville,2022-07-23,0.26,0.25,0.03,0.46,92963
166818,Kitchener,2021-08-05,0.18,0.24,0.56,0.02,43174
650693,Oakville,2021-11-07,0.39,0.26,0.05,0.3,105615
344197,Kitchener,2021-01-06,0.34,0.3,0.27,0.09,46399
710271,Waterloo,2022-04-18,0.09,0.29,0.3,0.32,114066
653494,Waterloo,2022-06-02,0.23,0.07,0.25,0.45,70094
557492,Oakville,2020-05-28,0.11,0.33,0.32,0.24,39945
432848,Mississauga,2021-06-19,0.01,0.4,0.24,0.35,45717
36256,Oakville,2021-02-04,0.12,0.13,0,0.75,55672
204132,Toronto,2022-08-31,0,0.09,0.05,0.86,113980
513502,Kitchener,2021-11-23,0.26,0.14,0.4,0.2,102799
374113,Hamilton,2021-01-11,0.31,0.38,0.11,0.2,36147
710240,Kitchener,2022-02-25,0.3,0.08,0.09,0.53,93390
622082,Kitchener,2022-08-20,0.24,0.09,0.5,0.17,75418
62082,London,2022-01-18,0.19,0.11,0.46,0.24,53481
360530,Mississauga,2020-01-20,0.1,0.37,0.45,0.08,74584
28575,Stratford,2021-06-02,0.17,0.38,0.04,0.41,46442
954160,Guelph,2022-08-04,0.03,0.37,0.09,0.51,95783
630103,Guelph,2020-07-29,0.21,0.06,0.31,0.42,55986
83199,London,2020-08-15,0.37,0.31,0.29,0.03,33940
245235,Stratford,2020-07-02,0.08,0.01,0.57,0.34,40414
110509,Stratford,2022-04-05,0.29,0.38,0.3,0.03,78722
190723,Kitchener,2020-10-09,0.36,0.35,0.17,0.12,76560
75383,Waterloo,2021-02-04,0.17,0.07,0.2,0.56,82207
671046,Oakville,2021-06-08,0.36,0.04,0.2,0.4,40026
507728,London,2021-04-14,0.4,0,0.34,0.26,108072
562448,Brampton,2022-01-30,0.17,0.3,0.08,0.45,82691
622985,Mississauga,2020-04-26,0.01,0.2,0.3,0.49,108365
895022,Waterloo,2020-06-15,0.35,0.11,0.41,0.13,92603
931262,London,2020-05-08,0.25,0.21,0.49,0.05,60172
987814,Stratford,2022-06-01,0.06,0.07,0.56,0.31,81868
6709,Waterloo,2021-03-27,0.3,0.33,0.11,0.26,45121
974947,Kitchener,2020-09-12,0.3,0.33,0.13,0.24,93535
98088,London,2021-05-31,0.19,0.3,0.43,0.08,106772
90794,Hamilton,2020-04-29,0.1,0.14,0.01,0.75,89553
913699,Waterloo,2021-08-24,0.06,0.09,0.45,0.4,56609
57820,Kitchener,2022-08-15,0.25,0.33,0.23,0.19,47953
257435,Kitchener,2021-12-16,0.24,0.06,0.43,0.27,74229
525857,Waterloo,2021-07-27,0.12,0.39,0.22,0.27,35358
353269,London,2021-01-30,0.38,0.38,0.05,0.19,61818
241059,Stratford,2021-07-24,0.3,0.24,0.24,0.22,101066
882264,London,2022-08-04,0.01,0.15,0.25,0.59,110614
842045,Mississauga,2020-08-29,0.38,0.27,0.17,0.18,63357
784627,Hamilton,2021-02-27,0.22,0.34,0.4,0.04,70049
204675,Guelph,2020-07-12,0.04,0.21,0.3,0.45,70764
356601,London,2021-09-10,0.35,0.33,0.22,0.1,35737
188795,London,2020-10-10,0.12,0.31,0.01,0.56,41258
901511,Kitchener,2021-08-10,0.18,0.23,0.34,0.25,53217
430582,London,2022-07-12,0.29,0.34,0.35,0.02,81713
162171,Guelph,2021-09-16,0.13,0.36,0.39,0.12,61798
31676,Kitchener,2022-04-01,0.21,0.2,0.13,0.46,51584
68279,London,2020-01-06,0.27,0.2,0.41,0.12,38753
225132,Stratford,2021-06-14,0.32,0.24,0.02,0.42,112386
821899,Kitchener,2022-05-19,0.15,0.05,0.47,0.33,100083
456935,Hamilton,2021-04-11,0.03,0.23,0.21,0.53,38197
255365,Toronto,2022-03-26,0.34,0.24,0.03,0.39,110114
978497,Hamilton,2020-08-19,0.02,0.25,0.43,0.3,73668
204235,Brampton,2020-08-11,0.17,0.03,0.28,0.52,109205
434956,Hamilton,2022-07-07,0.29,0.1,0.52,0.09,52637
369083,Waterloo,2020-11-18,0.16,0.25,0.42,0.17,96485
7935,London,2022-06-06,0.28,0.34,0.14,0.24,106783
78857,Kitchener,2020-11-04,0.2,0.06,0.48,0.26,62046
355712,Waterloo,2020-12-19,0.24,0.34,0.01,0.41,36781
992109,London,2020-05-28,0.31,0.1,0.33,0.26,64703
30669,Oakville,2020-03-16,0.14,0.3,0.5,0.06,60317
592303,Waterloo,2021-05-04,0.39,0.25,0.28,0.08,32076
595390,Hamilton,2020-10-06,0.03,0.12,0.04,0.81,77211
791212,Stratford,2020-05-10,0.28,0.19,0.48,0.05,39680
777900,Stratford,2020-01-29,0.07,0.36,0.08,0.49,103822
641160,Kitchener,2021-07-01,0.3,0.24,0.28,0.18,103945
68583,Brampton,2022-02-15,0.14,0.02,0.19,0.65,105285
373589,London,2020-01-07,0.22,0.01,0.29,0.48,93030
550060,Oakville,2021-04-01,0.37,0.33,0.08,0.22,92874
306915,Hamilton,2022-02-12,0.33,0.02,0.07,0.58,111320
655116,Stratford,2022-07-16,0.36,0.07,0.45,0.12,116042
293410,Brampton,2022-04-02,0.31,0.26,0.37,0.06,103174
952443,Kitchener,2022-06-19,0.26,0.25,0.22,0.27,38312
208444,Hamilton,2022-05-08,0.1,0.23,0.03,0.64,87381
968988,Hamilton,2021-12-13,0.32,0.2,0.06,0.42,39063
40632,Brampton,2022-01-07,0.25,0.12,0.46,0.17,51904
522172,Oakville,2021-08-20,0.11,0.19,0.02,0.68,77732
497424,Stratford,2021-03-29,0.37,0.27,0.23,0.13,77183
288934,Guelph,2021-01-27,0.11,0.22,0.04,0.63,71985
279046,Hamilton,2021-02-04,0.38,0.04,0.5,0.08,41000
216901,London,2022-08-09,0.09,0.15,0.11,0.65,84369
830691,Kitchener,2020-10-10,0.01,0.39,0.18,0.42,36354
682440,Oakville,2021-03-10,0.34,0.02,0.48,0.16,112512
19412,Hamilton,2020-10-16,0.09,0.01,0.52,0.38,116606
748449,Mississauga,2021-07-29,0.23,0.39,0.21,0.17,69858
62224,London,2022-06-11,0.11,0.22,0.25,0.42,98619
348411,Stratford,2021-03-15,0.26,0.38,0.06,0.3,35199
5326,Kitchener,2022-04-02,0.38,0.08,0.3,0.24,113821
854789,Mississauga,2022-05-04,0.22,0,0.05,0.73,91767
808562,Waterloo,2021-12-22,0.19,0.02,0.13,0.66,96889
713077,Guelph,2020-12-01,0.32,0.15,0.44,0.09,45859
791141,Guelph,2020-10-06,0.24,0.05,0.53,0.18,92914
935688,Kitchener,2021-08-04,0.01,0.05,0.08,0.86,65207
699461,Kitchener,2022-02-11,0.2,0.26,0.53,0.01,69124
807475,London,2020-12-24,0.18,0.01,0.15,0.66,116251
537581,Kitchener,2020-01-15,0.03,0.37,0.31,0.29,40645
415933,Mississauga,2022-04-25,0.36,0.31,0.21,0.12,75640
732988,London,2021-12-19,0.19,0.05,0.14,0.62,42587
119574,Hamilton,2020-10-29,0.05,0.09,0.46,0.4,86758
793710,Kitchener,2020-01-08,0.14,0.19,0.17,0.5,88468
584320,Stratford,2020-07-13,0.18,0.35,0.2,0.27,37673
660289,Kitchener,2022-07-05,0.25,0.09,0.11,0.55,82122
718000,Toronto,2021-05-02,0.09,0.04,0.39,0.48,82247
664326,Hamilton,2022-02-08,0.23,0.35,0.2,0.22,89573
437950,Mississauga,2021-05-16,0.34,0.11,0.24,0.31,43115
195140,Guelph,2020-03-10,0.04,0.07,0.07,0.82,108948
762626,Mississauga,2021-09-05,0.35,0.34,0.28,0.03,113154
54943,Guelph,2020-11-27,0.28,0.39,0.21,0.12,97337
324590,Oakville,2021-02-07,0.01,0.09,0.28,0.62,74375
646252,Oakville,2022-09-03,0.25,0.12,0.27,0.36,39224
717574,Guelph,2021-08-22,0.03,0.18,0.52,0.27,115168
558125,Stratford,2022-07-24,0.02,0.35,0.02,0.61,73552
611646,London,2020-10-21,0.4,0.18,0.26,0.16,92705
907076,Mississauga,2020-06-14,0.38,0.35,0.23,0.04,37625
771651,Guelph,2022-05-20,0.29,0.13,0.31,0.27,118856
842231,London,2020-10-27,0.24,0.13,0.23,0.4,80348
249536,Stratford,2021-12-19,0.26,0.27,0.45,0.02,73682
100195,Waterloo,2020-07-30,0.16,0.22,0.5,0.12,86869
902459,Toronto,2020-12-14,0.19,0.33,0.08,0.4,93770
968504,Stratford,2020-04-17,0.11,0.16,0.32,0.41,48950
510252,Stratford,2021-07-18,0.16,0.36,0.03,0.45,86214
154601,Brampton,2020-02-13,0.11,0.08,0.13,0.68,48389
171230,Brampton,2022-04-19,0.38,0.3,0.19,0.13,114047
790085,Stratford,2022-03-07,0.2,0.4,0.34,0.06,73530
424588,Waterloo,2022-03-13,0.1,0.31,0.21,0.38,114037
828243,Waterloo,2022-08-31,0.01,0.31,0.36,0.32,79478
531079,London,2020-05-20,0.18,0.21,0.29,0.32,79245
520891,Oakville,2021-02-12,0.19,0.08,0.03,0.7,48413
981881,London,2021-04-22,0.34,0.36,0.09,0.21,88079
500077,Kitchener,2021-09-17,0.06,0.26,0.47,0.21,74200
196926,Stratford,2022-03-12,0.17,0.14,0.49,0.2,32705
216932,Toronto,2021-01-26,0.01,0.23,0.27,0.49,50882
611469,Waterloo,2020-11-06,0.23,0.33,0.18,0.26,116539
518883,Oakville,2021-08-03,0.27,0.07,0.24,0.42,109407
169237,Brampton,2021-05-23,0.04,0.27,0.14,0.55,63741
585047,London,2022-07-16,0.22,0.4,0.16,0.22,104784
155933,Toronto,2022-02-19,0.32,0.13,0.4,0.15,87406
265598,London,2022-03-03,0.35,0.13,0.24,0.28,71260
981556,Mississauga,2020-07-05,0.23,0.21,0.47,0.09,42447
957050,Hamilton,2021-10-07,0.08,0.18,0.22,0.52,111496
883099,Stratford,2020-02-26,0.31,0.19,0.46,0.04,88225
511238,Kitchener,2021-05-31,0.35,0.13,0.32,0.2,94600
890669,Mississauga,2021-08-13,0.33,0.35,0.16,0.16,105131
36897,Oakville,2022-07-20,0.08,0.2,0.41,0.31,69919
95379,Toronto,2020-04-10,0.3,0.1,0.14,0.46,103762
222090,London,2020-03-21,0.22,0.32,0.17,0.29,109614
576909,Stratford,2022-09-06,0.33,0.05,0.6,0.02,35819
429115,Oakville,2020-05-21,0.19,0.31,0.27,0.23,36151
701250,Toronto,2022-06-25,0.29,0.26,0.07,0.38,62656
102984,Waterloo,2020-05-12,0.38,0.29,0.33,0,71471
923610,Oakville,2020-08-08,0.09,0.05,0.06,0.8,99617
623508,Brampton,2022-06-18,0.19,0.21,0.22,0.38,98728
410924,Mississauga,2020-11-28,0.15,0.29,0.33,0.23,79040
971569,Guelph,2021-08-02,0.12,0.21,0.54,0.13,92467
616655,Stratford,2022-03-16,0.38,0.04,0.48,0.1,79242
388021,Stratford,2021-01-14,0.33,0.11,0.34,0.22,89688
717867,Stratford,2022-07-04,0.06,0.18,0.03,0.73,79013
406872,Stratford,2021-12-08,0.06,0.37,0.42,0.15,61890
365715,London,2021-08-23,0.1,0.24,0.58,0.08,37611
268546,Hamilton,2021-07-09,0.15,0.06,0.21,0.58,101154
45740,Hamilton,2021-04-30,0.36,0.22,0.28,0.14,96651
598790,Mississauga,2020-06-20,0.23,0.04,0.26,0.47,102115
130142,Waterloo,2021-04-20,0.02,0.05,0.13,0.8,117420
634670,Toronto,2021-05-05,0.16,0.19,0.59,0.06,100812
371839,Guelph,2021-03-06,0.25,0.34,0.27,0.14,56302
268191,Toronto,2020-08-04,0.27,0.08,0.27,0.38,99072
330403,Hamilton,2021-03-07,0.32,0.08,0.42,0.18,77406
118054,Toronto,2020-04-24,0,0.31,0.04,0.65,119957
463538,Stratford,2020-04-12,0.15,0.07,0.38,0.4,79064
364193,Mississauga,2021-10-10,0.17,0.37,0.19,0.27,117950
844509,Hamilton,2020-06-26,0.08,0.01,0.08,0.83,68172
242048,Stratford,2020-05-03,0.27,0.29,0.25,0.19,116445
316223,Guelph,2020-08-21,0.24,0.21,0.25,0.3,70959
135909,Toronto,2021-12-09,0.14,0.29,0.43,0.14,74414
799649,Oakville,2022-03-25,0.15,0.29,0.4,0.16,39411
20166,Kitchener,2020-02-06,0.37,0.34,0.23,0.06,39862
957260,Mississauga,2020-06-18,0.25,0.23,0.49,0.03,51108
269976,Mississauga,2021-02-26,0.22,0.35,0.41,0.02,58865
582204,London,2021-03-11,0.38,0.24,0.35,0.03,94928
276702,London,2020-03-31,0.27,0.11,0.2,0.42,50098
384584,London,2020-11-27,0.33,0.08,0.06,0.53,33813
452529,Stratford,2022-04-19,0.17,0.34,0.46,0.03,37999
954668,Oakville,2021-08-30,0.04,0.34,0.31,0.31,53502
712551,Waterloo,2020-12-23,0.21,0.25,0.39,0.15,83414
312854,London,2021-05-18,0.03,0.14,0.51,0.32,54713
73355,Hamilton,2020-05-02,0.33,0.05,0.08,0.54,48186
200188,Stratford,2021-12-13,0.11,0.04,0.06,0.79,110042
641962,Hamilton,2022-08-27,0.28,0.23,0.33,0.16,43189
122510,Guelph,2021-06-19,0.06,0.18,0.29,0.47,106126
