id,location_lat,location_long,datecollected,foot_traffic,realestate_bracket
182183,43.342934,-81.936887,2022-08-24,2553,593111
577770,42.652407,-81.90207,2021-01-15,5532,372923
465632,42.525659,-79.881516,2020-03-18,4350,357063
502788,42.780416,-79.083087,2022-03-28,4002,517619
753510,43.858905,-81.773884,2021-04-11,5305,115500
767247,43.903584,-79.778909,2022-08-12,8019,318595
775039,42.178051,-81.253546,2022-08-21,7559,409834
368301,43.352169,-80.23056,2022-09-20,1018,567812
137223,42.939283,-79.498154,2020-10-22,242,149455
77516,42.378597,-80.848284,2021-07-25,5677,886330
549939,42.30092,-79.659085,2020-09-21,5426,112014
633174,43.582744,-80.71969,2020-04-05,7908,282223
652910,42.792292,-79.068859,2021-12-24,9814,128812
85434,43.201659,-79.956997,2020-09-23,6675,318925
796049,42.572854,-81.183293,2021-03-01,2695,836192
317100,43.352169,-80.23056,2021-10-23,8830,776137
223583,42.792292,-79.068859,2020-02-06,4269,333456
974840,42.684534,-81.702607,2022-09-25,8478,586458
401191,42.378597,-80.848284,2022-03-21,1460,349770
608612,43.166458,-79.373991,2021-07-30,2029,769298
925687,42.178051,-81.253546,2022-02-01,1124,862694
111601,43.201659,-79.956997,2022-08-14,1005,887695
657773,42.959716,-79.102158,2020-07-28,6827,408632
459657,42.959716,-79.102158,2020-06-14,8373,758338
814822,43.234456,-80.914763,2020-11-29,5079,947460
502541,42.936503,-79.765705,2022-06-25,7372,938168
524518,42.7965,-79.184964,2021-11-17,9607,137384
76125,42.964411,-79.739364,2021-02-11,7712,399856
105266,43.582744,-80.71969,2022-05-01,3109,627948
5002,43.71033,-80.210179,2020-10-25,3615,433487
743705,43.234456,-80.914763,2022-09-18,2098,430148
278181,42.939283,-79.498154,2020-03-02,2396,736171
985152,43.858905,-81.773884,2020-01-29,3116,163908
733121,43.424948,-80.718568,2021-05-07,3574,400680
262052,43.71033,-80.210179,2021-11-11,7361,200916
402283,42.550438,-79.706379,2021-05-10,1387,507202
275175,42.719299,-81.811015,2021-02-11,9734,804490
977222,42.719299,-81.811015,2020-10-03,7131,442447
346322,43.755717,-81.353865,2021-01-08,1922,275735
265202,42.684534,-81.702607,2020-12-24,5263,424963
70212,42.939283,-79.498154,2021-03-18,1363,783520
576919,43.082667,-79.441943,2020-11-09,3892,331202
813879,43.755717,-81.353865,2021-03-05,8257,167745
171629,42.681621,-79.577835,2021-04-08,801,361175
242126,42.696686,-81.761628,2020-09-02,8338,786675
295493,42.719299,-81.811015,2020-09-02,8836,902249
779310,42.88503,-80.725574,2021-01-23,6091,495725
263579,43.589186,-80.147774,2021-03-09,9833,588038
209879,43.871255,-81.244294,2020-12-25,6848,763647
608570,43.24044,-80.538678,2020-12-02,1324,137298
143369,42.696686,-81.761628,2020-03-21,7353,398806
619919,42.92488,-81.201384,2021-03-13,1516,403862
451021,43.299186,-79.088322,2021-05-20,4485,174824
649431,42.572854,-81.183293,2022-02-06,5135,381128
153516,43.801198,-79.230558,2022-01-21,9313,640396
218699,42.780416,-79.083087,2021-03-28,3255,280653
399466,43.082667,-79.441943,2022-04-08,1133,918143
4167,42.681621,-79.577835,2022-06-20,421,582677
838765,42.92488,-81.201384,2022-03-02,7411,816250
72260,42.490757,-81.88675,2020-10-18,2295,409338
986462,42.88503,-80.725574,2020-08-12,1468,495744
867002,42.868551,-81.819438,2021-06-15,1615,432574
738414,43.755717,-81.353865,2020-02-19,2311,240621
109127,42.684534,-81.702607,2021-12-22,9161,623305
81060,42.634322,-79.433891,2022-07-21,2733,846449
60166,42.719299,-81.811015,2020-12-30,7538,802430
484441,43.903584,-79.778909,2021-01-05,9550,271696
168122,42.681621,-79.577835,2020-07-01,26,999546
236268,42.550438,-79.706379,2021-09-09,8441,428535
860049,43.082667,-79.441943,2022-03-13,752,629502
487229,42.7965,-79.184964,2020-10-14,359,759244
699138,43.24044,-80.538678,2022-01-30,1401,693890
84647,42.634322,-79.433891,2021-04-20,7289,683103
600277,42.969899,-79.359725,2022-06-14,208,237506
22064,42.52622,-80.733885,2021-09-03,1613,926675
209896,42.684534,-81.702607,2021-11-09,7689,741200
952221,42.719299,-81.811015,2022-03-15,5554,558821
393746,43.24044,-80.538678,2021-12-10,5872,999998
960159,43.903584,-79.778909,2020-12-01,4730,263127
981085,43.082667,-79.441943,2020-11-25,2062,102286
519690,42.074769,-80.3317,2022-06-13,9432,349074
866850,42.178051,-81.253546,2022-08-18,8192,452845
365727,42.868551,-81.819438,2021-07-23,3181,461431
326345,42.780416,-79.083087,2020-11-22,56,146814
794713,42.719299,-81.811015,2022-01-17,3831,130543
464930,42.816136,-81.618908,2022-03-07,7899,113238
928619,43.166458,-79.373991,2021-12-27,5913,594860
86697,42.490757,-81.88675,2021-10-30,6545,321712
486326,42.30092,-79.659085,2021-09-03,6387,360816
503628,43.801198,-79.230558,2022-04-25,6539,893562
953594,43.24044,-80.538678,2021-12-02,4207,988023
325133,42.816136,-81.618908,2021-08-13,7244,781540
402445,42.525659,-79.881516,2022-02-19,4765,110056
249885,42.936503,-79.765705,2021-03-22,4480,819636
546105,42.964411,-79.739364,2022-04-18,1780,926966
173691,43.582744,-80.71969,2021-11-14,694,153048
752468,43.71033,-80.210179,2020-06-12,6140,497272
415970,42.816136,-81.618908,2020-04-09,6121,163682
338703,42.964411,-79.739364,2021-07-08,8518,430619
434113,42.684534,-81.702607,2022-07-23,3618,138675
944012,42.681621,-79.577835,2020-07-11,5445,916519
824637,42.490757,-81.88675,2021-10-14,7476,967643
376645,43.082667,-79.441943,2020-06-28,4677,167564
642792,42.572854,-81.183293,2022-06-22,2692,156396
213965,42.634322,-79.433891,2021-02-07,4936,350627
527388,42.92488,-81.201384,2022-07-20,1921,127585
214441,42.660316,-81.559373,2022-01-09,6680,163097
230398,42.939283,-79.498154,2020-12-22,2873,668367
850376,42.525659,-79.881516,2022-07-11,920,239668
957562,42.939283,-79.498154,2020-06-21,3229,480147
857693,42.08665,-81.000876,2020-10-12,1515,926717
296902,42.88503,-80.725574,2020-01-19,674,297283
499093,42.684534,-81.702607,2021-06-27,7371,234182
512410,43.801198,-79.230558,2022-02-17,7492,192794
111872,42.634322,-79.433891,2021-02-19,2046,338716
789452,42.780416,-79.083087,2020-03-08,6347,329164
99387,42.88503,-80.725574,2020-04-11,5447,654340
738434,43.082667,-79.441943,2021-10-02,8408,570161
423606,42.88503,-80.725574,2021-02-08,5242,533890
46014,42.92488,-81.201384,2022-06-09,1365,641782
819926,43.755717,-81.353865,2020-04-22,9331,562479
598833,42.660316,-81.559373,2021-09-15,4057,326483
650987,42.816136,-81.618908,2022-01-25,3053,581475
407706,42.652407,-81.90207,2021-08-08,7410,128517
937959,42.939283,-79.498154,2021-11-15,5136,466360
615920,42.178051,-81.253546,2021-04-15,9490,566999
249175,42.660316,-81.559373,2020-04-02,3598,298818
445941,43.352169,-80.23056,2022-08-03,8010,342094
120542,42.922154,-80.401099,2021-12-17,637,145044
132443,42.762376,-80.968839,2021-11-06,3988,986528
760377,42.939283,-79.498154,2020-02-15,6111,229255
868510,43.582744,-80.71969,2022-08-15,8314,818558
918816,42.550438,-79.706379,2020-07-08,7900,422255
302159,42.762376,-80.968839,2022-08-25,2615,678246
704602,42.525659,-79.881516,2020-07-10,9733,887439
644034,42.719299,-81.811015,2021-01-10,2178,756080
572807,43.858905,-81.773884,2021-10-13,7573,232799
264483,43.201659,-79.956997,2020-10-26,6496,751905
511908,43.352169,-80.23056,2021-07-19,4796,779443
920949,42.780416,-79.083087,2022-07-10,5056,381940
84252,43.71033,-80.210179,2021-10-05,9468,886399
447539,42.684534,-81.702607,2020-02-06,4497,684311
310981,42.378597,-80.848284,2021-03-24,7018,149610
909166,42.959716,-79.102158,2021-07-19,4219,358032
605074,42.7965,-79.184964,2020-01-20,4794,265879
49746,42.922154,-80.401099,2022-06-17,7064,368108
22998,42.074769,-80.3317,2020-09-10,5585,533643
236965,42.762376,-80.968839,2021-01-01,8484,658488
952142,43.352169,-80.23056,2022-08-31,8997,811210
444106,43.606297,-79.997105,2020-04-17,7015,925192
647195,42.52622,-80.733885,2021-08-04,5498,580820
842776,42.378597,-80.848284,2021-06-04,7641,627133
159900,43.299186,-79.088322,2021-10-01,4345,465063
722604,42.868551,-81.819438,2022-04-05,7893,101846
94787,42.572854,-81.183293,2022-06-03,6040,916089
229391,42.652407,-81.90207,2022-04-17,7703,517583
413867,43.755717,-81.353865,2022-04-14,1645,708772
43694,43.201659,-79.956997,2020-03-21,4684,117421
99078,43.801198,-79.230558,2021-07-11,8229,444345
693334,43.424948,-80.718568,2020-07-07,7212,426450
938164,43.299186,-79.088322,2021-04-09,7823,740951
945855,43.606297,-79.997105,2020-03-24,9220,496516
461304,42.684534,-81.702607,2021-03-18,2151,384023
373625,42.378597,-80.848284,2022-01-08,6871,929047
112753,42.378597,-80.848284,2020-07-01,3181,419664
545808,43.342934,-81.936887,2020-01-02,9802,768198
985724,42.939283,-79.498154,2022-04-02,3712,121769
261089,42.634322,-79.433891,2022-02-15,5512,223445
550744,42.681621,-79.577835,2022-06-21,6661,320029
439994,42.550438,-79.706379,2021-12-19,657,676904
832302,43.606297,-79.997105,2021-09-13,6248,360323
646671,42.490757,-81.88675,2022-07-12,8504,622047
651194,42.88503,-80.725574,2021-07-01,8230,571783
216482,43.871255,-81.244294,2022-03-24,95,548761
904110,43.801198,-79.230558,2021-07-29,8047,690077
221099,42.936503,-79.765705,2020-01-23,3540,819193
758307,43.082667,-79.441943,2022-05-11,3920,942649
472948,42.525659,-79.881516,2020-05-28,8406,786504
431003,43.858905,-81.773884,2022-08-22,2624,596379
99045,43.71033,-80.210179,2021-06-14,1626,473996
959728,42.959716,-79.102158,2020-12-02,4785,845143
857143,42.490757,-81.88675,2021-09-23,3560,728742
9297,42.969899,-79.359725,2020-09-23,4261,972775
758824,43.606297,-79.997105,2021-10-27,3112,716651
495281,43.313066,-80.308129,2020-04-24,9975,511794
173769,42.816136,-81.618908,2020-09-07,945,725837
342350,42.92488,-81.201384,2021-05-31,9433,677185
820185,42.08665,-81.000876,2022-03-01,6252,776556
792654,42.30092,-79.659085,2021-01-14,1195,401212
774315,43.606297,-79.997105,2021-10-31,1264,450682
17536,42.959716,-79.102158,2020-08-23,7739,681587
927869,42.780416,-79.083087,2020-09-12,5050,574935
318628,42.660316,-81.559373,2021-12-07,468,323454
989392,43.352169,-80.23056,2020-10-23,1974,959400
419180,42.696686,-81.761628,2021-09-26,5113,162908
489039,42.525659,-79.881516,2021-10-30,3348,799063
884823,42.652407,-81.90207,2021-05-17,1739,479615
575348,42.30092,-79.659085,2021-05-04,6019,900922
294317,43.166458,-79.373991,2020-10-25,2237,859536
102332,42.964411,-79.739364,2022-03-08,6682,285877
714890,42.719299,-81.811015,2022-07-22,3077,834141
145546,42.660316,-81.559373,2022-07-29,9340,973541
667630,43.582744,-80.71969,2020-04-21,4991,119838
86363,43.201659,-79.956997,2020-10-28,3819,438718
433707,42.660316,-81.559373,2020-11-21,2918,510564
892098,42.550438,-79.706379,2022-05-27,4222,583028
403716,42.719299,-81.811015,2020-04-15,7656,954538
995762,43.082667,-79.441943,2021-02-14,2379,428801
533246,42.719299,-81.811015,2021-02-09,2934,312079
347267,42.762376,-80.968839,2022-04-27,1708,952975
170421,42.969899,-79.359725,2020-01-20,9143,591434
604361,42.08665,-81.000876,2021-02-14,1564,526531
47041,42.074769,-80.3317,2020-02-22,6144,550793
795585,42.92488,-81.201384,2021-11-21,6728,650604
898534,43.606297,-79.997105,2021-05-07,2385,858020
601302,42.660316,-81.559373,2020-02-05,8389,354032
432552,42.792292,-79.068859,2020-09-19,7954,735954
975926,42.939283,-79.498154,2020-01-02,6207,618012
292202,43.342934,-81.936887,2021-10-22,5971,313927
747432,43.082667,-79.441943,2021-06-07,9601,873065
42858,43.755717,-81.353865,2022-02-28,4916,899447
386516,43.71033,-80.210179,2021-06-22,958,191852
818579,42.525659,-79.881516,2021-11-23,768,972894
651559,42.178051,-81.253546,2021-02-27,2523,202761
623306,42.936503,-79.765705,2022-06-15,8268,826749
275301,42.816136,-81.618908,2022-03-23,2215,102471
721126,43.313066,-80.308129,2021-03-20,5644,978745
120106,43.424948,-80.718568,2022-09-26,6031,902359
775288,43.352169,-80.23056,2022-06-11,6817,452440
418743,43.71033,-80.210179,2021-10-17,7658,276022
613688,42.792292,-79.068859,2020-09-12,8519,184558
3139,42.964411,-79.739364,2020-03-23,7135,685315
54048,43.234456,-80.914763,2022-08-16,9010,506918
902123,42.762376,-80.968839,2021-04-28,5045,418897
969656,43.606297,-79.997105,2021-10-12,9506,508031
912854,42.816136,-81.618908,2021-05-28,6591,238272
175160,43.71033,-80.210179,2022-01-11,6776,471096
415832,42.08665,-81.000876,2020-12-11,5720,120821
355973,42.816136,-81.618908,2022-01-17,2573,919922
804098,42.652407,-81.90207,2022-04-12,272,784874
127574,43.24044,-80.538678,2020-02-25,2187,893004
386660,42.780416,-79.083087,2021-07-27,3091,813043
605302,42.074769,-80.3317,2022-04-23,9783,510983
945426,43.082667,-79.441943,2020-02-26,8793,831654
796654,42.652407,-81.90207,2022-06-09,406,197890
400489,42.074769,-80.3317,2020-09-21,3412,826031
60134,42.816136,-81.618908,2020-01-27,5470,599389
129372,42.652407,-81.90207,2021-11-08,4548,368192
664892,42.780416,-79.083087,2022-04-28,3041,846321
940514,42.490757,-81.88675,2021-07-15,3671,588138
79514,42.550438,-79.706379,2020-07-21,3851,567955
669547,42.964411,-79.739364,2021-05-24,916,290409
133005,42.178051,-81.253546,2020-11-08,8851,491644
962435,43.234456,-80.914763,2020-08-05,839,554141
413668,42.959716,-79.102158,2021-02-02,9667,208328
74049,42.792292,-79.068859,2022-06-13,4520,652954
704552,42.08665,-81.000876,2020-02-14,6750,340098
152668,42.92488,-81.201384,2021-08-30,6633,393883
957528,42.660316,-81.559373,2021-07-23,6620,414487
784575,42.88503,-80.725574,2020-09-05,9705,921176
548407,42.52622,-80.733885,2022-08-02,1182,518956
251629,42.08665,-81.000876,2021-10-19,9224,726330
96359,42.939283,-79.498154,2022-06-04,3535,395258
87373,43.801198,-79.230558,2022-09-12,9122,302120
836834,42.572854,-81.183293,2022-03-05,4847,321563
606969,42.780416,-79.083087,2020-06-24,6882,322537
868021,43.082667,-79.441943,2022-09-01,9931,332826
825105,43.201659,-79.956997,2020-10-02,8018,778402
4108,42.684534,-81.702607,2020-06-26,5962,672461
327573,42.178051,-81.253546,2020-11-30,7887,736380
768501,42.572854,-81.183293,2020-09-05,569,918178
381279,42.684534,-81.702607,2021-08-11,4587,105105
707474,42.30092,-79.659085,2021-02-18,6935,105913
225606,42.792292,-79.068859,2022-09-02,4028,869425
804607,42.378597,-80.848284,2021-09-13,2356,829882
371278,42.964411,-79.739364,2020-08-09,6400,721617
439847,43.903584,-79.778909,2021-05-08,770,882973
263021,42.490757,-81.88675,2020-03-10,628,836405
958569,42.719299,-81.811015,2020-03-28,4806,432626
852741,43.858905,-81.773884,2021-04-22,4468,126911
347224,42.30092,-79.659085,2022-02-05,4097,442250
480948,42.525659,-79.881516,2022-03-14,7460,463767
648389,42.378597,-80.848284,2020-05-10,1015,818678
941632,43.082667,-79.441943,2020-05-16,6159,234395
418052,43.606297,-79.997105,2020-12-30,4078,440284
37987,43.871255,-81.244294,2021-01-29,243,495568
559823,42.52622,-80.733885,2020-05-21,3627,322661
191122,43.858905,-81.773884,2021-04-08,4109,681760
156427,43.299186,-79.088322,2020-11-23,9806,372005
413658,42.572854,-81.183293,2020-06-29,7738,352838
434128,43.342934,-81.936887,2021-06-14,9643,369165
763817,42.681621,-79.577835,2021-12-13,5466,449130
401533,42.550438,-79.706379,2020-09-05,4194,893927
813640,42.572854,-81.183293,2020-12-01,3028,925008
98079,42.378597,-80.848284,2021-03-04,9698,167488
316369,42.30092,-79.659085,2022-07-25,3876,844736
939426,42.684534,-81.702607,2020-09-22,8090,991965
393520,43.313066,-80.308129,2021-07-13,8012,852836
515470,42.684534,-81.702607,2022-03-12,4577,541812
932185,42.684534,-81.702607,2020-10-16,618,162955
149827,42.074769,-80.3317,2021-08-10,7508,702410
227045,42.868551,-81.819438,2022-07-14,582,582091
329361,42.08665,-81.000876,2021-12-03,3327,626477
232616,42.178051,-81.253546,2021-07-11,177,777700
695612,42.378597,-80.848284,2020-02-04,2794,581106
386290,43.352169,-80.23056,2022-05-13,3659,712430
321612,43.903584,-79.778909,2020-12-08,3930,306435
701475,42.780416,-79.083087,2021-09-03,3472,912789
880338,42.572854,-81.183293,2020-04-26,838,345456
264805,43.755717,-81.353865,2021-05-16,5513,736156
82581,42.550438,-79.706379,2020-03-28,7238,367094
767320,42.490757,-81.88675,2021-10-20,4711,140215
855258,42.550438,-79.706379,2021-04-21,9600,829155
991379,42.959716,-79.102158,2020-03-03,193,891516
577083,42.969899,-79.359725,2021-08-02,9122,477729
857555,42.792292,-79.068859,2021-04-30,966,924990
980576,43.352169,-80.23056,2021-03-20,8216,739582
565641,43.589186,-80.147774,2022-03-20,5486,993095
552769,43.801198,-79.230558,2020-09-01,4036,431141
662950,43.871255,-81.244294,2021-06-10,8992,707083
954223,43.755717,-81.353865,2021-01-25,2375,683381
65244,43.234456,-80.914763,2022-03-29,8755,403425
599694,43.166458,-79.373991,2021-07-20,1574,726754
553945,42.08665,-81.000876,2022-01-12,4880,832930
561398,42.719299,-81.811015,2020-06-04,3524,567721
695759,43.589186,-80.147774,2022-04-29,3808,789031
249114,43.858905,-81.773884,2021-10-22,9639,812894
27041,42.572854,-81.183293,2020-12-15,5599,209030
464340,42.378597,-80.848284,2021-08-31,3853,706429
280396,42.719299,-81.811015,2021-07-24,9301,452507
965897,42.762376,-80.968839,2020-12-12,8951,504138
346505,42.681621,-79.577835,2021-03-11,1835,646289
387389,42.681621,-79.577835,2020-06-09,9972,217943
653870,43.71033,-80.210179,2020-04-17,9859,278931
857611,42.30092,-79.659085,2022-03-30,7323,607007
604051,42.964411,-79.739364,2022-01-14,2922,241766
853306,43.801198,-79.230558,2020-11-19,1111,765306
230162,42.550438,-79.706379,2021-01-04,5722,982593
775111,42.7965,-79.184964,2020-05-16,1638,423435
876024,42.780416,-79.083087,2022-05-13,4722,472316
498229,42.660316,-81.559373,2021-09-03,2412,267074
646455,43.313066,-80.308129,2021-01-02,1388,928000
961526,43.299186,-79.088322,2022-04-16,2150,355624
414885,42.92488,-81.201384,2021-11-14,2612,493895
116236,43.903584,-79.778909,2022-08-10,38,598511
900237,43.71033,-80.210179,2020-11-24,963,806102
387273,42.660316,-81.559373,2020-03-27,6045,176624
667499,43.342934,-81.936887,2021-05-23,5874,919002
97406,43.342934,-81.936887,2022-05-29,525,334536
359340,42.378597,-80.848284,2022-08-22,4122,744443
953861,42.780416,-79.083087,2022-08-23,2958,867111
549300,42.30092,-79.659085,2020-11-30,3225,591953
147426,43.606297,-79.997105,2021-11-18,3655,461521
920305,43.234456,-80.914763,2022-08-23,1381,924174
444854,42.92488,-81.201384,2022-02-01,153,613405
534656,43.166458,-79.373991,2021-09-13,9272,605150
764331,42.969899,-79.359725,2020-12-24,8008,678316
164519,42.525659,-79.881516,2021-01-07,6075,939473
23350,43.201659,-79.956997,2020-11-22,112,896147
980190,42.681621,-79.577835,2020-03-06,6165,202678
651441,42.7965,-79.184964,2020-05-07,4239,198641
836765,43.352169,-80.23056,2020-09-21,5409,430331
767059,42.816136,-81.618908,2020-12-06,9529,440041
868384,42.922154,-80.401099,2022-05-08,3554,435989
582800,43.71033,-80.210179,2022-04-24,3868,441459
67772,42.88503,-80.725574,2020-11-25,7183,207598
537423,42.52622,-80.733885,2021-11-05,1198,349342
823414,42.719299,-81.811015,2020-12-08,438,609719
628862,43.424948,-80.718568,2021-05-17,567,736033
891263,42.178051,-81.253546,2022-01-16,4435,234385
611706,43.424948,-80.718568,2021-11-17,8859,459286
233671,42.696686,-81.761628,2022-05-24,2911,585704
187308,42.780416,-79.083087,2022-08-21,5278,287518
33579,42.939283,-79.498154,2021-03-26,6526,928007
85377,42.634322,-79.433891,2020-02-03,120,720120
909532,43.201659,-79.956997,2020-06-15,4545,679972
164270,42.92488,-81.201384,2020-12-25,5244,678718
459627,42.52622,-80.733885,2021-10-04,3698,213174
646534,42.074769,-80.3317,2020-07-06,3989,946467
123950,42.681621,-79.577835,2020-03-12,2107,986419
147731,42.816136,-81.618908,2020-02-17,7575,230857
743971,42.660316,-81.559373,2022-01-13,2185,583243
269984,42.964411,-79.739364,2020-03-21,7197,446691
72841,43.352169,-80.23056,2020-08-08,7773,427940
288345,42.378597,-80.848284,2021-01-08,5083,469954
546459,42.550438,-79.706379,2021-08-13,2214,867218
396050,43.755717,-81.353865,2022-03-25,4143,743717
66269,42.792292,-79.068859,2021-01-15,8455,660233
554650,43.871255,-81.244294,2021-05-07,9568,956870
843830,43.352169,-80.23056,2020-02-08,6395,155065
412255,42.684534,-81.702607,2021-06-25,7799,308549
787298,43.582744,-80.71969,2021-11-10,6436,263199
691753,43.871255,-81.244294,2021-03-18,5977,758590
553396,43.313066,-80.308129,2020-11-18,3970,685598
160379,42.572854,-81.183293,2021-09-26,3880,173798
274403,43.234456,-80.914763,2021-10-26,3584,341643
106016,42.684534,-81.702607,2021-10-05,4695,769077
582089,42.074769,-80.3317,2021-11-01,5995,509763
379718,42.52622,-80.733885,2021-06-17,1548,407533
322400,42.936503,-79.765705,2022-04-03,7390,255846
670622,43.166458,-79.373991,2022-06-30,7216,184543
732235,42.525659,-79.881516,2021-11-15,2103,152668
70109,42.178051,-81.253546,2022-07-07,4806,144383
275742,42.490757,-81.88675,2022-09-14,2241,908897
633713,43.24044,-80.538678,2020-09-05,6940,515094
789114,42.652407,-81.90207,2021-06-12,6016,318231
381991,42.816136,-81.618908,2022-02-06,7930,929501
593173,43.858905,-81.773884,2020-10-11,3786,578380
547865,43.299186,-79.088322,2020-06-10,2981,722387
258853,42.939283,-79.498154,2022-01-23,1941,925734
215468,43.871255,-81.244294,2020-01-13,6944,220361
320149,42.868551,-81.819438,2021-10-26,6876,759046
893227,42.719299,-81.811015,2020-08-26,480,450078
906319,43.606297,-79.997105,2021-06-14,5671,343937
124956,42.178051,-81.253546,2020-07-27,1322,548669
27472,42.868551,-81.819438,2022-09-26,8228,419309
874267,42.572854,-81.183293,2021-10-23,9994,585145
698594,43.166458,-79.373991,2020-12-28,6679,765352
13715,42.525659,-79.881516,2020-07-05,8525,799524
963745,42.762376,-80.968839,2021-10-07,770,423926
812470,42.719299,-81.811015,2020-04-17,5199,823025
90385,42.572854,-81.183293,2022-04-28,7233,141747
558735,42.525659,-79.881516,2021-05-02,9799,297187
105229,42.719299,-81.811015,2020-12-03,7650,792580
653064,42.550438,-79.706379,2020-03-18,8198,170320
657327,42.964411,-79.739364,2022-04-25,4745,767065
71886,42.660316,-81.559373,2020-10-14,5098,141266
810269,42.08665,-81.000876,2020-02-09,6649,399307
583355,43.801198,-79.230558,2020-05-26,6441,360869
613797,42.969899,-79.359725,2021-01-12,3576,901559
74742,42.969899,-79.359725,2020-07-20,3393,253684
375612,42.52622,-80.733885,2022-01-30,1201,845401
362977,42.490757,-81.88675,2022-05-30,3064,734113
206521,42.525659,-79.881516,2020-06-28,5131,249457
631727,42.696686,-81.761628,2021-08-19,7714,182082
282279,42.7965,-79.184964,2020-02-12,6751,820255
96113,43.24044,-80.538678,2020-07-30,7939,324812
646837,43.858905,-81.773884,2021-04-25,7735,133747
519423,42.634322,-79.433891,2021-12-04,676,322192
380027,42.719299,-81.811015,2020-11-10,5359,346622
934917,42.959716,-79.102158,2020-02-04,1217,980660
303043,42.719299,-81.811015,2020-01-14,3969,217642
304051,43.606297,-79.997105,2020-03-02,8992,590161
561982,42.660316,-81.559373,2021-12-05,8140,822783
555921,42.959716,-79.102158,2022-08-29,3677,505701
511175,42.780416,-79.083087,2020-08-15,1506,723948
959716,43.582744,-80.71969,2022-08-27,6111,409984
634264,42.074769,-80.3317,2021-09-17,9832,347575
800058,43.201659,-79.956997,2022-03-14,6850,668300
212197,42.550438,-79.706379,2021-10-14,7960,851835
127161,42.936503,-79.765705,2022-02-12,8352,687959
298978,42.7965,-79.184964,2021-04-25,3554,536439
87876,42.684534,-81.702607,2021-10-27,7066,563685
829838,42.792292,-79.068859,2022-01-02,3424,985711
285694,43.299186,-79.088322,2021-07-29,9839,327713
726524,43.589186,-80.147774,2020-03-14,3186,797110
89604,43.606297,-79.997105,2020-02-12,181,866762
165801,42.378597,-80.848284,2020-05-05,3773,477461
264073,43.801198,-79.230558,2022-04-18,2472,962480
971456,42.660316,-81.559373,2022-02-05,2267,373242
212977,43.606297,-79.997105,2021-04-15,4452,274076
167890,42.572854,-81.183293,2022-04-02,2635,816216
480014,43.234456,-80.914763,2020-04-29,2593,275575
901214,42.816136,-81.618908,2020-01-23,2544,437429
989561,42.681621,-79.577835,2021-09-29,8524,327215
554237,42.780416,-79.083087,2021-01-19,8603,723348
261207,43.582744,-80.71969,2021-03-24,4510,235757
12000,43.858905,-81.773884,2020-05-14,9317,620984
646748,42.525659,-79.881516,2021-09-15,4843,622437
715293,42.936503,-79.765705,2020-02-28,4589,959407
80081,43.589186,-80.147774,2021-04-25,2371,516141
451509,42.868551,-81.819438,2021-06-22,8352,473167
733221,42.572854,-81.183293,2022-07-06,8351,610032
458351,42.964411,-79.739364,2021-07-17,103,823565
254029,42.074769,-80.3317,2021-01-01,6571,467673
240440,43.24044,-80.538678,2020-03-08,3479,514192
272390,42.660316,-81.559373,2021-04-01,8599,755214
525006,42.550438,-79.706379,2020-05-18,1506,923995
70089,42.52622,-80.733885,2021-06-26,8761,814493
336492,43.201659,-79.956997,2022-08-20,188,725606
689572,43.299186,-79.088322,2020-12-15,8470,601211
94420,42.684534,-81.702607,2020-10-05,1400,506211
126984,42.780416,-79.083087,2021-08-06,4047,279640
342140,43.24044,-80.538678,2022-03-18,6688,646578
205554,43.201659,-79.956997,2021-01-16,5848,786212
978021,42.52622,-80.733885,2022-05-05,4295,653391
741728,42.969899,-79.359725,2021-05-28,4329,449864
975161,42.816136,-81.618908,2020-02-10,872,491149
133941,43.582744,-80.71969,2020-07-15,306,612161
265496,43.871255,-81.244294,2020-03-16,6259,373767
691629,42.939283,-79.498154,2021-05-22,6000,445587
312856,42.378597,-80.848284,2020-01-30,9140,923032
677012,43.082667,-79.441943,2021-12-01,2174,504774
240083,42.780416,-79.083087,2022-02-25,3256,564386
88293,43.166458,-79.373991,2022-04-04,3064,785177
808918,42.30092,-79.659085,2021-07-11,7075,816406
935763,43.858905,-81.773884,2020-11-15,2265,604170
501651,43.352169,-80.23056,2021-11-17,3352,888074
28367,42.969899,-79.359725,2020-05-30,4391,252443
753350,43.424948,-80.718568,2021-02-05,9990,765736
262769,42.490757,-81.88675,2021-09-01,2835,409890
779001,42.922154,-80.401099,2022-09-08,705,635151
871835,42.634322,-79.433891,2021-03-25,768,237679
556419,43.313066,-80.308129,2020-09-15,1726,586066
627581,43.589186,-80.147774,2020-09-05,8119,896864
461241,43.871255,-81.244294,2022-05-19,1199,963122
608981,42.816136,-81.618908,2022-06-15,9470,456962
661566,43.582744,-80.71969,2022-03-13,3027,626643
4192,43.858905,-81.773884,2020-04-27,4591,568745
779137,42.52622,-80.733885,2022-02-10,1818,615355
164903,43.342934,-81.936887,2020-12-11,7196,483820
408002,42.660316,-81.559373,2022-09-25,2196,950532
33856,43.903584,-79.778909,2021-03-15,8003,783376
363846,43.606297,-79.997105,2022-04-12,3896,617840
375051,43.342934,-81.936887,2020-08-31,558,419089
731882,43.903584,-79.778909,2021-06-04,9669,273185
808480,43.871255,-81.244294,2020-11-26,9590,627850
638102,42.550438,-79.706379,2022-08-04,7643,595839
562489,42.572854,-81.183293,2020-09-17,2825,644643
